content_id,title,content_type,genre,sub_genre,language,country,release_year,added_date,age_rating,duration_minutes,seasons,episodes,director,cast_count,production_company,imdb_rating,jiohotstar_rating,watch_count_millions,completion_rate,is_original,awards_count
JHS00015,Golden Promise,Movie,Reality,Reality Drama,Bengali,India,2002,12/22/2005,U/A 7+,169,,,Noah Sato,18,Summit Creations,8.3,4.6,11.74,85.7,Yes,2
JHS04394,The Radiant Mirage 2,TV Show,Thriller,Crime Thriller,Malayalam,India,2000,1/10/2002,U,,12,123,Sakura Nair,16,Crescent Productions,9.8,5,114.33,99,Yes,5
JHS09976,The Iron Path,Movie,Thriller,Techno Thriller,Malayalam,India,2022,3/17/2022,U/A 16+,96,,,Suresh Murphy,12,Coral Works,7.3,4.5,55.44,62.9,No,2
JHS05664,Mirage: Distant Warriors,TV Show,Sci-Fi,Cyberpunk,English,Canada,2011,7/9/2012,U,,3,43,Olivia Murphy,8,North Motion Pictures,7.2,4.2,74.57,62.7,No,3
JHS05505,Secret Beyond the Kingdom,TV Show,Sci-Fi,Post-Apocalyptic,English,USA,2005,4/26/2005,U/A 13+,,4,91,Rajesh Tanaka,16,Amber Creations,7.8,4.6,14.58,75.7,No,2
JHS03795,Bright Mirage 5,Movie,Family,Family Fantasy,Kannada,India,2012,11/10/2013,U,156,,,Suresh Park,7,Nova Studios,4.1,3.5,22.47,35,Yes,2
JHS06227,The Crimson Secret,TV Show,Drama,Family Drama,Hindi,India,2004,5/24/2004,U,,1,20,Priya Rivera,14,Prism Films,6.2,4.3,8.06,54.6,No,5
JHS08171,Lost Odyssey 7,Movie,,Cartoon Comedy,Hindi,India,2008,3/29/2008,U/A 16+,,,,Sarah Collins,16,Pioneer Films,5.1,3.8,54.97,55.8,No,4
JHS09567,Radiant Horizon 4,Movie,Comedy,Romantic Comedy,Kannada,India,2019,12/8/2020,U,181,,,Ava Kulkarni,2,Starlight Films,6.7,4.6,53.32,58.4,Yes,1
JHS02343,Shadows of Rebellion 2,Movie,Crime,Heist,English,USA,1995,1/4/1997,U/A 16+,82,,,Lucas Wright,5,Emerald Productions,6.7,4.6,33.86,58.1,No,4
JHS00287,Whisper Legend of the Warriors,TV Show,Action,Gunfight Drama,Hindi,India,2008,12/18/2011,U/A 16+,,2,41,Vikram Rao,12,Summit Entertainment,5.2,,54.08,38.4,No,1
JHS03844,Shadows Tales of the Symphony,Movie,Mystery,Supernatural Mystery,Malayalam,India,1996,3/14/2004,U/A 13+,84,,,Lucas Morgan,10,Nova Productions,4.9,3.5,6.62,42.6,No,3
JHS04219,Silver Fortress 3,Movie,,Road Trip,Marathi,India,2011,2/21/2015,U/A 13+,170,,,Ananya Morgan,15,Coral Works,5,3.6,20.38,41,No,4
JHS02313,Mirage: Lost Echo,Movie,Romance,Tragic Romance,English,Canada,1998,1/28/1998,U,192,,,Kenji Brown,13,Starlight Studios,9.7,4.9,98.47,93.3,Yes,4
JHS05751,Burning Circle 4,Movie,Drama,Social Drama,English,India,2003,1/21/2003,U/A 16+,179,,,Jason Watanabe,19,Cobalt Media,8.1,4.5,33.87,77.1,No,8
JHS07271,The Solitary Fortress 5,TV Show,Comedy,Dark Comedy,Telugu,India,1992,4/8/2008,U,,8,106,Meera Baker,17,Lotus Creations,6.6,4.3,25.47,61.4,No,3
JHS04020,Voyage Rise of the Kingdom,Movie,Kids,Preschool,Hindi,India,2002,2/8/2013,U/A 13+,179,,,Sophie Chopra,11,Nova Pictures,7.4,4.3,59.16,75,No,6
JHS02053,Scarlet Path 2,Movie,Crime,Police Procedural,Telugu,India,2007,2/13/2009,U,192,,,Emily Singh,12,Blue Pictures,8.3,4.5,62.45,86.9,No,1
JHS08544,Legacy: Crimson Throne,Movie,Horror,Psychological Horror,Marathi,India,,8/31/2016,U/A 16+,214,,,Anjali Edwards,16,North Creations,9.5,5,43.63,88.6,No,5
JHS06661,Distant Reckoning 4,Movie,Sci-Fi,Cyberpunk,Hindi,India,2021,,U,174,,,Kavya Khan,6,,8,4.2,31.9,64.9,No,5
JHS05005,Vanishing Circle 4,TV Show,,Heist,Malayalam,India,2024,8/2/2024,U/A 13+,,6,95,Karan Morgan,12,Echo Entertainment,9.1,4.8,20.45,77,No,5
JHS04447,Horizon: Sacred Whisper,Movie,Comedy,Slapstick,Marathi,India,1998,4/22/1998,U,197,,,Mason Cook,2,North Pictures,7.6,4.5,31.26,73.4,No,3
JHS09428,The Ancient Labyrinth 6,TV Show,Kids,Musical Kids,Kannada,India,1992,9/25/1993,U,,9,152,,13,Vivid Entertainment,8.9,4.8,25.95,78.6,Yes,3
JHS00166,Frozen Dreams,Movie,Crime,Serial Killer,Marathi,India,1990,7/23/1991,U,207,,,Karan Iyer,9,Amber Vision,6.2,3.7,15.88,58.2,No,4
JHS08509,Shattered Kingdom 2,Movie,Action,Gunfight Drama,Hindi,India,2001,7/12/2015,U/A 7+,95,,,Michael Iyer,2,Pioneer Pictures,7.6,,78.54,73.9,No,3
JHS06392,Bright Secret,TV Show,Drama,Family Drama,Hindi,India,2009,1/2/2011,U/A 7+,,1,21,Michael Khan,10,Nova Vision,8.5,4.7,23.52,71.1,No,3
JHS01340,Solitary Dreams,,Sports,Olympic Story,Marathi,India,1999,8/31/2001,U/A 13+,190,,,Kavya Kulkarni,5,Orbit Productions,5.1,3.9,25.88,50.1,No,1
JHS07044,Promise of the Journey,Movie,Comedy,Sitcom,English,USA,2022,1/1/2023,U,129,,,Sarah Mehta,13,Pioneer Motion Pictures,6.1,3.9,,47.1,No,2
JHS01139,Rebellion: Untold River,TV Show,Fantasy,High Fantasy,Marathi,India,2024,1/14/2024,U/A 16+,,9,188,Meera Williams,12,Vertex Works,5.3,3.6,115.13,42.4,Yes,1
JHS06303,Ancient Voyage 6,,Crime,Gangster,Kannada,India,1999,3/10/2007,U/A 16+,,8,192,Neha Choi,11,Nova Entertainment,8.4,4.8,20.33,80.5,Yes,1
JHS07754,Hidden Promise 6,TV Show,Comedy,Satire,Bengali,India,2006,2/14/2008,U,,4,21,Kavya Bhatt,8,Aurora Media,8.8,4.5,79.21,74.3,No,2
JHS08979,The Solitary Journey,Movie,Comedy,Satire,Bengali,India,2013,2/28/2025,U/A 7+,158,,,,6,Silver Pictures,4.6,3.7,47.23,35,Yes,2
JHS02189,Crimson Dreams 2,Movie,Fantasy,Fairy Tale,English,Canada,2006,3/28/2007,U,151,,,James Watanabe,8,Horizon Works,7.9,4.4,35.03,72,No,5
JHS03974,The Sacred Chronicles 3,Movie,Family,Holiday Special,Marathi,India,2016,6/16/2016,U/A 13+,183,,,Ella Bennett,10,Ridge Studios,4,3.5,120.36,37.9,Yes,0
JHS05229,Voyage and the Voyage,Movie,Drama,Medical Drama,Telugu,India,1992,7/8/2001,U/A 16+,211,,,Rajesh Clark,16,Starlight Productions,9.7,5,67.72,85,Yes,4
JHS00300,The Scarlet Symphony,Movie,Mystery,Whodunit,English,USA,2004,5/25/2011,U/A 7+,113,,,Harper Rivera,7,Pioneer Motion Pictures,5.9,3.9,5.77,69.8,No,2
JHS09795,Restless Vendetta 7,Movie,Reality,Talent Show,English,,2017,11/6/2018,U/A 7+,119,,,Nikhil Bose,11,Maple Productions,7.8,4.4,42.85,73.2,No,1
JHS06542,Chronicles in the Reckoning,TV Show,Drama,Period Drama,Marathi,India,2005,2/22/2015,U/A 7+,,,85,Kavya Morgan,4,Skyline Creations,6.2,4,64.86,58.2,No,3
JHS01616,Mirage: Ancient Journey,Movie,Romance,Romantic Drama,Hindi,India,2001,5/14/2002,U,99,,,Hiroshi Bailey,13,Golden Works,6.8,4,41.13,61,No,1
JHS05328,The Restless Storm,Movie,Comedy,Sitcom,Marathi,India,2011,1/25/2020,U/A 13+,186,,,Ava Kulkarni,14,Silver Media,5.6,3.7,46.78,58.3,No,0
JHS08934,Dreams of the Mirage 3,Movie,Action,Spy Action,Kannada,India,1990,6/11/1999,U/A 13+,197,,,Ananya Baker,8,Silver Creations,7.2,4.2,9.79,72.3,No,1
JHS05660,Kingdom of Fortress 2,Movie,Comedy,Romantic Comedy,Hindi,India,2021,7/31/2024,U/A 7+,117,,,Rohan Williams,18,Emerald Creations,6.7,4.4,121.84,60.9,No,2
JHS03082,Wild Dreams 5,TV Show,Horror,Ghost Story,Marathi,India,2022,1/18/2023,U/A 13+,,10,121,Neha Joshi,19,Horizon Productions,8.5,4.3,7.4,81.6,No,3
JHS03143,River and the Rebellion,Movie,Comedy,Romantic Comedy,English,India,2000,9/26/2000,U,141,,,Mason Evans,20,Vivid Media,4.3,3.6,78.76,37.7,No,3
JHS06067,The Endless Odyssey,TV Show,Sci-Fi,Space Opera,English,USA,1990,9/9/2004,U/A 7+,,10,68,Hiroshi Singh,17,Phoenix Entertainment,7.3,4.4,66.2,79,No,0
JHS01428,,Movie,Family,Parenting Drama,English,Australia,1997,6/28/1998,U,133,,,Mia Cook,10,North Studios,6,4,48.68,43.7,No,6
JHS05244,Legacy of Whisper,Movie,Adventure,Treasure Hunt,Marathi,India,2001,4/25/2001,A,90,,,Nikhil Clark,4,Crescent Works,9.4,4.8,25.02,89.9,No,0
JHS05625,Labyrinth and the Whisper,TV Show,Reality,Dating Show,Hindi,India,1995,12/4/2007,U,,2,25,Pooja Hughes,20,Lotus Films,6,3.9,6.1,62.8,Yes,4
JHS04149,Legacy: Radiant Storm,TV Show,Kids,,Hindi,India,1999,4/24/2003,U,,8,80,Olivia Bose,3,Ridge Media,6.4,4.1,38.7,57,No,3
JHS00847,Crimson Dreams,TV Show,Romance,Historical Romance,Tamil,India,2008,7/18/2010,U/A 13+,,4,84,Anjali Smith,5,Vertex Pictures,8.5,4.4,96.6,68.9,No,3
JHS03035,Scarlet Echo,Movie,Sports,Football Drama,Malayalam,India,1996,12/8/2001,U/A 7+,196,,,Seo-yeon Bailey,5,Ridge Films,6,4.2,56.57,55.1,Yes,0
JHS09473,The Frozen Flame 2,Movie,Kids,Musical Kids,Bengali,India,2000,1/26/2013,U/A 13+,95,,,Noah Bennett,19,Lotus Media,5.1,4.2,14.29,37.5,No,2
JHS00032,Throne: Rising Chronicles,Movie,Comedy,Slapstick,Kannada,India,2025,2/23/2025,U/A 16+,199,,,Michael Verma,16,Nova Productions,5.1,3.7,61.51,44.7,Yes,0
JHS08691,The Broken Circle 2,TV Show,Crime,Police Procedural,English,USA,2005,5/9/2006,U/A 13+,,11,131,Grace Mehta,10,Falcon Studios,6.5,4,,63.2,No,4
JHS00812,Lost Alliance,Movie,Action,Spy Action,Marathi,India,1999,5/25/2005,U/A 7+,,,,Daniel Murphy,5,Skyline Films,,3.7,40.36,47.4,No,0
JHS09090,The Golden Circle 4,,Sci-Fi,Space Opera,Tamil,India,2017,11/4/2017,U,195,,,Pooja Kapoor,3,Vivid Media,4.6,4.1,102.14,43.7,Yes,3
JHS01485,The Dark Fortress,Movie,Romance,Teen Romance,English,Japan,2008,4/20/2010,U/A 7+,211,,,Rohan Collins,14,Maple Productions,7.5,4.1,150.87,70.9,Yes,4
JHS03460,,Movie,Horror,Supernatural Horror,Hindi,India,2008,4/28/2009,U/A 7+,103,,,Sarah Joshi,,Vertex Works,4.8,3.6,63.68,50.2,No,1
JHS05856,Rising Vendetta 4,Movie,Action,Action Comedy,Malayalam,India,2019,1/20/2020,U,184,,,Priya Roberts,16,Phoenix Productions,4.6,3.8,6.96,35.3,No,0
JHS02145,Restless Echo,TV Show,Comedy,Stand-up Special,Hindi,Canada,2021,1/8/2021,U/A 16+,,7,124,Sarah Baker,2,Silver Pictures,6,4.3,86.18,62.9,No,3
JHS09518,Crimson Voyage 5,TV Show,Romance,,Telugu,India,2003,9/8/2008,U/A 7+,,8,102,Ethan Evans,10,Skyline Media,7.5,4.3,111.21,73.5,Yes,3
JHS06453,Eternal Shadows 3,TV Show,Animation,Stop Motion,Malayalam,India,2010,7/26/2010,U,,5,119,Ethan Pillai,7,Vivid Productions,8.2,4.5,46.09,74.1,No,2
JHS03192,The Dark River 3,Movie,Mystery,Conspiracy,Tamil,India,2025,7/3/2025,U/A 7+,214,,,Vikram Lee,2,Phoenix Vision,8.4,4.9,14.72,80.3,Yes,2
JHS08609,The Bright Empire 4,TV Show,Sci-Fi,Alien Invasion,English,UK,1993,7/30/1997,U/A 13+,,5,109,James Hughes,15,Pioneer Media,7.1,4.2,46.25,65.6,Yes,3
JHS07811,Journey and the Warriors,Movie,Reality,Talent Show,Hindi,India,2002,8/20/2005,U/A 13+,190,,,Vikram Bennett,15,Crimson Motion Pictures,6.2,4.2,15.51,63.4,Yes,3
JHS00331,Iron Circle,Movie,Drama,Period Drama,Bengali,India,1999,6/9/2004,U/A 7+,87,,,Ethan Bennett,3,Vivid Media,7.9,4.6,22.04,76.5,No,0
JHS03511,Circle of Fortress,Movie,Horror,Zombie,,USA,2001,6/9/2004,U/A 16+,103,,,Rajesh Chopra,2,Phoenix Creations,7.1,3.9,68.83,54.8,No,1
JHS09692,Kingdom: Last Kingdom,TV Show,Comedy,Slapstick,English,UK,2021,4/8/2025,U/A 13+,,1,24,Nikhil Williams,3,Echo Entertainment,5.6,3.5,59.08,50.7,,2
JHS05612,Bright River 4,,Thriller,Techno Thriller,Marathi,India,2010,10/18/2012,U/A 16+,125,,,Anjali Roberts,20,Orbit Entertainment,4.9,3.6,138.93,49.8,Yes,1
JHS06875,The Eternal Symphony 3,Movie,Thriller,Political Thriller,Kannada,India,2021,11/25/2024,U,167,,,Rajesh Roberts,7,Nova Films,9.2,5,24.2,73.7,No,2
JHS01199,Journey Tales of the Kingdom 2,TV Show,Crime,Organized Crime,Hindi,India,2001,4/28/2006,U/A 16+,,2,13,Rohan Singh,20,Vertex Media,4.6,3.8,83.62,48.2,No,2
JHS05208,Warriors: Silver Alliance,TV Show,Mystery,Supernatural Mystery,Kannada,India,2002,8/16/2008,U/A 13+,,11,,Neha Choi,19,Lotus Creations,5.6,4.1,18.31,54,Yes,2
JHS04424,Midnight Circle,Movie,Comedy,Dark Comedy,Telugu,India,2001,11/23/2002,A,74,,,Chris Pillai,7,Zenith Entertainment,5,3.6,20.78,37.5,Yes,1
JHS03952,Wild Odyssey 3,TV Show,Reality,Cooking Show,English,India,2015,8/6/2015,U/A 13+,,2,20,Harper Pillai,,Nova Creations,8,4.4,27.68,,No,1
JHS01089,Kingdom: Wild Horizon,TV Show,Action,Superhero,Hindi,India,2018,9/12/2019,U/A 13+,,4,63,Grace Lee,,Phoenix Creations,6.3,4.3,44.18,50.7,No,1
JHS09014,The Fading Fortress 5,TV Show,Sports,Olympic Story,Kannada,India,1995,5/5/1999,U,,5,63,,15,Amber Productions,8.4,4.6,142.59,73.2,No,3
JHS02516,Circle: Scarlet Warriors,Movie,Crime,Police Procedural,Malayalam,India,2024,2/18/2025,U/A 16+,133,,,Chloe Choi,10,Maple Media,5.8,3.8,58.36,52.6,No,1
JHS08196,Distant Path 2,Movie,Sci-Fi,Time Travel,Hindi,India,2008,2/2/2009,U/A 13+,120,,,Rajesh Joshi,3,Echo Pictures,7.6,4.2,62.16,70.4,No,2
JHS03725,River of Storm,TV Show,Fantasy,Urban Fantasy,English,UK,2019,12/18/2021,U/A 13+,,9,,Do-yun Nair,19,Maple Media,4.9,3.9,90.09,35.1,No,3
JHS04041,Scarlet Chronicles 3,TV Show,Family,,Marathi,India,1998,10/7/2004,,,4,71,Varun Bose,4,Summit Vision,7.7,4.3,104.15,70.8,No,4
JHS07924,Silver Throne 2,Movie,Horror,Psychological Horror,Hindi,India,1994,1/19/1995,A,214,,,Isha Bailey,13,Emerald Entertainment,6.8,4.4,25.89,66.2,No,1
JHS02460,Alliance: Radiant Whisper 2,TV Show,Family,Family Adventure,Tamil,India,1990,4/14/2005,U/A 7+,,4,55,Yuki Bennett,3,Starlight Films,5.7,3.9,14.29,49.6,No,2
JHS00550,Distant Legacy,TV Show,Action,,Bengali,India,2025,2/1/2025,U/A 13+,,7,175,Chloe Menon,20,Phoenix Films,6,4.2,170.56,46.2,No,1
JHS09223,Journey: Restless Circle,Movie,Comedy,Satire,Telugu,India,1990,6/16/1991,U/A 16+,108,,,Grace Taylor,17,Prism Studios,5.8,3.7,17.47,53.1,Yes,3
JHS05582,Empire: Frozen Fortress 2,Movie,,Slapstick,Tamil,India,2017,9/21/2017,U/A 13+,101,,,Harper Wright,19,Vertex Entertainment,6.5,3.9,41.55,56.9,No,4
JHS02301,Flame: Scarlet Path,TV Show,Mystery,Conspiracy,Hindi,India,2013,1/22/2021,U/A 7+,,6,91,Jisoo Desai,2,Blue Productions,6.3,4.3,69.85,54.1,No,3
JHS04361,Lost Shadows 3,Movie,Drama,Legal Drama,Telugu,India,2020,8/28/2023,A,203,,,Mia Mehta,13,Titan Pictures,4.1,3.7,105.94,35,Yes,1
JHS03096,Golden Flame 3,Movie,Crime,Gangster,Hindi,India,1991,6/12/1994,U,167,,,Varun Baker,11,Phoenix Pictures,8.7,4.5,129.33,76.7,No,1
JHS09357,Dreams Beyond the Vendetta,TV Show,Family,Animal Story,Telugu,India,2006,12/31/2012,U/A 16+,,3,59,Minho Baker,19,Orbit Productions,8.9,4.9,78.5,82.8,No,4
JHS08093,Bright Warriors 5,Movie,Drama,Legal Drama,Bengali,India,2002,5/16/2009,U/A 13+,192,,,Ethan Nair,3,Phoenix Entertainment,7.8,4.3,24.57,81.7,No,2
JHS00919,The Golden Mirage,Movie,Comedy,Satire,Hindi,India,2018,11/3/2021,U/A 7+,197,,,Yuki Bose,18,Falcon Films,9.4,5,141.61,88.2,Yes,1
JHS05161,Shattered Rebellion 2,,Animation,Anime Action,English,USA,1998,1/4/1998,U/A 7+,176,,,Ethan Singh,5,Summit Vision,9.8,4.8,43.12,86.6,No,6
JHS08900,Mirage Legend of the Vendetta 2,Movie,Action,War Action,Hindi,India,2004,9/3/2006,A,187,,,David Mehta,11,Crescent Pictures,,4.1,4.6,60.4,No,6
JHS02602,Legacy in the Voyage,Movie,,,Marathi,India,1991,4/17/1994,U/A 13+,156,,,Meera Lee,16,Coral Motion Pictures,5.4,3.7,14.41,50.8,Yes,0
JHS03634,Legacy: Endless Chronicles,Movie,Mystery,Missing Person,Malayalam,India,2008,12/31/2008,,84,,,Daniel Desai,13,Summit Productions,7,4.3,4.99,66.4,No,3
JHS05098,Sacred Dreams 4,TV Show,Sci-Fi,Time Travel,English,USA,1991,2/22/1995,U,,9,116,Sakura Hughes,16,Golden Creations,5.3,4,15.63,47.6,No,2
JHS04631,Untold Fortress 2,Movie,Reality,Survival Reality,Hindi,India,1994,8/7/2003,U,184,,,James Edwards,6,Orbit Studios,8.1,4.5,17.29,86.8,No,2
JHS09794,Empire in the Promise,Movie,Drama,Coming of Age,English,USA,1993,12/11/2002,U,108,,,Grace Baker,6,Phoenix Works,6.8,4.1,87.26,67.6,No,4
JHS04171,Last Fortress 2,TV Show,Romance,Teen Romance,Hindi,India,1997,11/10/2015,A,,12,225,Aarav Edwards,20,Orbit Pictures,8.2,4.6,28.46,71.9,Yes,1
JHS01889,Empire Tales of the Reckoning,Movie,Romance,Tragic Romance,English,UK,2020,9/14/2022,U/A 7+,,,,Ella Wright,5,Silver Productions,6.7,4.1,9.09,55.8,Yes,3
JHS08871,Echo of Symphony,Movie,Kids,Animated Kids,Hindi,India,1997,10/6/2016,U/A 16+,120,,,,4,Prism Motion Pictures,9.1,4.6,28.06,89.3,No,3
JHS05806,Dreams: Broken Promise,Movie,Drama,Social Drama,Tamil,India,1999,10/17/1999,U,110,,,Chris Walker,15,Ridge Motion Pictures,4.4,3.5,75,42,Yes,2
JHS04862,Fading Whisper 5,Movie,Crime,Serial Killer,Hindi,India,2022,6/12/2023,U/A 16+,220,,,David Collins,12,Silver Films,5.3,3.8,11.98,41.9,Yes,2
JHS06121,The Burning Rebellion 2,Movie,Sports,Cricket Drama,English,UK,2001,7/21/2015,U/A 13+,112,,,David Williams,15,Orbit Productions,6.8,4.5,32.07,55.1,No,1
JHS08214,Frozen Kingdom 3,Movie,Mystery,Missing Person,Marathi,India,2006,11/17/2006,U/A 16+,163,,,Rajesh Singh,12,North Productions,6.4,4.2,17.3,50.6,No,5
JHS01205,Burning Kingdom,TV Show,Thriller,Survival Thriller,Hindi,India,2012,5/21/2022,U/A 7+,,1,8,Mia Morgan,10,Horizon Studios,7.3,4.6,128.07,58.5,No,0
JHS06525,The Silent Empire 6,Movie,,Fairy Tale,Bengali,India,2008,12/13/2010,U/A 13+,139,,,Mia Malhotra,20,Lotus Works,7.9,4.7,63.9,75.4,No,5
JHS02674,Hidden Dreams 2,Movie,Romance,Romantic Drama,Marathi,India,2000,11/8/2006,U/A 7+,122,,,David Desai,7,Royal Films,5.4,4,7.15,40.3,No,2
JHS05626,Alliance: Untold Storm,Movie,Sci-Fi,,Tamil,India,2017,11/24/2021,U/A 16+,84,,,Daniel Mehta,10,North Films,5.4,3.6,26.19,59.4,No,1
JHS07358,Warriors: Endless Frontier,Movie,Action,War Action,English,USA,2001,5/21/2005,U/A 7+,78,,,Laura Morgan,5,Horizon Studios,4.9,3.9,79.82,44,No,1
JHS06632,Eternal Vendetta 3,Movie,Action,Action Comedy,Bengali,India,2022,9/19/2022,U/A 7+,76,,,Rajesh Kulkarni,6,Silver Pictures,8.5,4.6,16.75,80.6,Yes,1
JHS03248,River: Shattered Reckoning,Movie,Sci-Fi,Cyberpunk,Hindi,India,2014,11/23/2015,U,,,,,6,Zenith Works,,4.2,,64.7,Yes,2
JHS09583,The Shattered Alliance 5,Movie,Adventure,Jungle Adventure,Marathi,India,1991,1/15/1991,U,134,,,Rajesh Mehta,7,Titan Vision,5.5,3.9,48.31,50.3,Yes,3
JHS04391,Restless Whisper,Movie,Sci-Fi,Post-Apocalyptic,Telugu,India,2000,8/12/2003,U/A 7+,164,,,Sophie Kim,20,Lotus Studios,,4.6,98.88,66.4,No,3
JHS06074,The Bright Reckoning,Movie,Drama,Family Drama,Bengali,India,2005,1/31/2008,U,112,,,Emily Williams,12,Titan Vision,7.2,4.2,110.78,83.2,Yes,1
JHS08521,Empire: Frozen Symphony,Movie,Mystery,Supernatural Mystery,Hindi,India,1995,9/10/1995,U/A 7+,81,,,Grace Iyer,12,Aurora Media,9.1,4.8,80.73,80,No,4
JHS00811,Crimson Throne,TV Show,Comedy,Dark Comedy,Hindi,India,1993,7/22/2007,A,,10,251,Seo-yeon Iyer,11,Titan Works,6.9,4.2,47.36,59.8,Yes,2
JHS06786,Shattered Odyssey 5,TV Show,,Spy Action,English,UK,1994,8/8/2001,U/A 13+,,9,57,Grace Sharma,12,Crimson Vision,5.6,4.2,115.21,48.5,Yes,4
JHS09945,Vanishing Reckoning 3,Movie,Comedy,Slapstick,English,USA,2010,10/24/2018,U/A 16+,74,,,Priya Singh,3,Summit Motion Pictures,8,4.5,102.98,76.4,No,4
JHS01369,Circle Rise of the Journey,Movie,Comedy,Slapstick,Hindi,India,2006,9/21/2008,U/A 7+,191,,,Rohan Mehta,5,Maple Productions,4.1,3.7,85.03,39.8,Yes,2
JHS01521,Warriors: Rising Promise,TV Show,Drama,Family Drama,Bengali,India,2007,10/1/2009,U/A 16+,,3,48,Seo-yeon Khan,12,Crescent Media,8.2,4.7,58.28,76.4,No,3
JHS09669,Voyage: Shattered Frontier,Movie,Drama,Coming of Age,Tamil,India,2024,7/12/2025,U/A 13+,178,,,Nikhil Clark,5,Crescent Pictures,4.5,3.8,16.4,49,Yes,1
JHS01206,Restless Fortress 2,Movie,Comedy,Slapstick,Kannada,India,2023,11/25/2023,,202,,,James Kulkarni,7,Ridge Works,8.4,4.7,77.51,72.4,No,2
JHS07239,The Forgotten River,Movie,,Heist,Tamil,India,2020,11/4/2024,U,171,,,Ethan Reddy,10,Vertex Creations,9.2,5,112.07,85.6,No,3
JHS02333,The Forgotten Chronicles 3,Movie,Mystery,Conspiracy,English,UK,2000,6/13/2011,U/A 13+,180,,,Laura Iyer,6,Blue Studios,7.6,4.3,41.47,59.4,No,0
JHS04035,Legacy Rise of the Rebellion,Movie,Kids,Musical Kids,Hindi,India,2002,12/19/2020,U/A 13+,80,,,,4,Vertex Vision,5.5,3.6,40.42,57.5,No,1
JHS03850,Iron Throne 3,Movie,Adventure,Sea Voyage,Hindi,India,1991,8/5/1991,U,203,,,Neha Williams,14,Nova Motion Pictures,4.5,3.6,40.45,35,No,0
JHS04227,The Silver Fortress,Movie,Sci-Fi,Alien Invasion,Bengali,India,2002,2/23/2019,U/A 13+,216,,,Hiroshi Morgan,,Falcon Works,8.6,4.7,58.13,85.3,Yes,2
JHS00860,Path in the Shadows,TV Show,Comedy,Romantic Comedy,Hindi,India,,3/11/2022,U/A 16+,,6,39,Isha Sato,9,Nova Media,7.3,4.1,39.3,61.7,Yes,5
JHS02034,Labyrinth of the Alliance,Movie,Action,War Action,Marathi,India,1990,1/9/2006,U/A 13+,77,,,Hiroshi Lee,10,Coral Studios,4.5,4.1,19.92,43.5,No,4
JHS01316,Flame Tales of the Voyage 2,Movie,Horror,Slasher,Hindi,India,1997,3/9/2000,U/A 13+,117,,,Mia Bailey,3,Zenith Works,5,3.9,66.53,46.5,Yes,3
JHS07123,Frozen Rebellion 4,Movie,,Spy Action,Hindi,India,1999,2/17/2004,U/A 16+,184,,,Kenji Bhatt,15,Summit Creations,5.2,3.7,16,53.7,No,1
JHS04720,Chronicles: Scarlet Circle,Movie,Sci-Fi,Post-Apocalyptic,Hindi,India,1994,7/7/1997,U/A 7+,217,,,Aarav Evans,9,Titan Motion Pictures,5.1,3.9,5.36,39.9,No,4
JHS07639,Silver Secret 5,TV Show,Reality,Reality Drama,Hindi,India,1993,10/30/1998,U/A 13+,,10,192,Laura Bailey,12,Falcon Creations,7.7,4.5,53.55,76.4,No,3
JHS04785,The Golden Reckoning,Movie,Sci-Fi,,Kannada,India,2018,4/26/2019,U,143,,,Hiroshi Roberts,6,Horizon Vision,4.9,3.8,103.14,35,No,1
JHS00056,Vanishing Odyssey,Movie,Thriller,Action Thriller,English,UK,2022,1/26/2022,U/A 13+,114,,,Sarah Wright,2,Starlight Creations,5.4,3.7,17.32,55,No,0
JHS01367,Symphony: Dark Vendetta,Movie,Action,Superhero,English,USA,2016,12/15/2016,,123,,,David Chopra,13,Falcon Vision,8.3,4.2,95.7,70.9,Yes,5
JHS07294,Empire: Bright Shadows,Movie,Mystery,Detective,,India,1995,11/11/1998,U/A 13+,112,,,Daniel Sato,18,Summit Studios,8,4.4,43.48,70.5,Yes,3
JHS03925,Mirage: Radiant Secret,Movie,Action,Superhero,Marathi,India,2009,4/19/2014,U/A 16+,179,,,Neha Edwards,4,Vivid Films,,3.5,54.1,36,No,2
JHS07505,Mirage: Distant Echo,Movie,Family,Holiday Special,English,USA,2009,7/10/2012,U/A 13+,,,,Varun Evans,2,Nova Vision,4.4,3.5,67.55,39,No,1
JHS02507,Promise and the Chronicles,Movie,Crime,Heist,Hindi,India,1991,1/17/2002,,87,,,Chloe Kim,4,Vertex Vision,8.4,4.5,30.85,81.2,Yes,5
JHS07200,Fortress: Rising Rebellion,Movie,Adventure,Survival,Hindi,India,1990,2/13/1991,U/A 7+,82,,,Anjali Pillai,18,Echo Media,9,4.7,29.2,75.8,No,9
JHS05876,Dark Journey 3,TV Show,Sports,Boxing,Hindi,India,2010,4/26/2015,U/A 7+,,3,,David Khan,16,Falcon Pictures,8.5,4.9,13.31,84.9,Yes,6
JHS07459,Silent Legacy,Movie,Animation,Animated Fantasy,Hindi,Canada,2000,11/16/2009,U/A 7+,174,,,Ava Bhatt,5,Skyline Films,7.8,,70.38,65.7,No,2
JHS01574,The Sacred Whisper,Movie,Romance,Historical Romance,Tamil,India,2022,12/26/2022,A,117,,,Aarav Walker,8,Ridge Productions,4.3,3.5,21.44,35,Yes,
